%date;mean temp;max temp;min temp;boden min temp;precip;rH;press;cloud;strahl
725110;   11.20;   18.00;    4.50;    0.60;    0.00;   59.00; 1010.00;    3.40; 2195.00
725111;   12.90;   21.40;    7.20;    2.10;    0.00;   58.00;  996.20;    4.60; 1761.00
725112;   12.10;   18.50;    4.40;    1.00;    0.00;   69.00; 1004.10;    0.00; 2030.00
725113;   11.10;   18.10;    4.90;    2.00;    0.00;   66.00; 1003.60;    0.00; 1954.00
725114;    3.80;   10.00;    0.00;   -1.50;    2.80;   88.00; 1000.20;    7.20;  772.00
725115;    5.60;   10.90;   -0.40;   -0.80;    1.00;   67.00; 1004.40;    3.00; 2383.00
725116;    2.70;    6.30;    0.90;    2.60;    1.20;   76.00;  999.70;    6.20;  977.00
725117;    3.40;    9.00;    1.10;   -3.60;    0.30;   69.00; 1001.30;    5.00; 1602.00
725118;    2.70;    4.70;   -0.40;   -2.10;    3.40;   89.00;  989.10;    7.80;  573.00
725119;    3.00;    9.20;   -1.50;   -3.00;    2.70;   81.00;  987.20;    6.60; 1185.00
725120;    3.20;    7.50;    0.40;    0.20;    4.50;   87.00;  991.70;    6.40; 1023.00
725121;    5.10;    7.50;    1.10;   -0.10;    4.60;   84.00;  991.50;    8.00;  244.00
725122;    6.00;   12.10;    1.20;    0.10;    0.00;   76.00;  991.60;    6.40; 1368.00
725123;    4.90;    9.10;    1.90;   -1.70;    4.30;   86.00;  985.90;    8.00; 1101.00
725124;    4.00;    7.60;    2.10;   -0.60;    2.20;   95.00;  992.40;    5.40;  475.00
725125;    7.40;   12.50;    0.30;   -3.90;    0.00;   81.00;  996.20;    7.00; 1456.00
725126;   10.00;   15.10;    5.40;    4.10;    0.00;   74.00;  997.90;    5.60; 1684.00
725127;   16.00;   22.20;    5.00;    2.00;    0.00;   64.00;  996.40;    4.00; 1785.00
725128;   19.20;   23.50;   13.40;   10.90;    1.60;   65.00;  994.50;    7.00; 1584.00
725129;   14.70;   21.00;   12.40;   12.60;    0.30;   69.00;  994.60;    6.20; 1718.00
725130;   12.20;   19.00;    7.40;    4.10;    0.80;   76.00;  994.80;    4.60; 1819.00
725131;   14.90;   20.50;    6.50;    5.40;    0.00;   76.00; 1001.20;    3.80; 2126.00
725132;   17.60;   23.00;    8.90;    5.50;    0.00;   64.00; 1005.10;    5.00; 1739.00
725133;   16.20;   19.10;   11.00;    8.80;    0.00;   79.00; 1003.20;    6.20; 1321.00
725134;   19.60;   26.00;   14.80;   12.70;    0.00;   78.00; 1000.00;    6.20; 1645.00
725135;   20.80;   30.60;   14.50;   12.60;    6.40;   65.00;  996.10;    3.40; 2235.00
725136;   15.80;   19.00;   13.40;   12.60;    0.00;   82.00; 1002.40;    7.40; 1211.00
725137;   13.40;   20.40;   10.40;   10.40;    0.00;   81.00; 1005.50;    3.80; 1613.00
725138;   14.20;   21.30;    8.60;    6.50;    0.00;   60.00; 1009.00;    7.20; 2092.00
725139;   15.50;   23.40;    6.60;    3.90;    0.00;   66.00; 1007.50;    3.00; 2600.00
725140;   17.50;   24.40;    6.40;    4.20;    0.00;   58.00; 1007.60;    2.60; 2436.00
725141;   17.10;   23.80;   11.60;    9.00;    0.00;   50.00; 1003.50;    2.60; 2048.00
725142;   18.00;   24.40;   10.40;    6.50;    0.00;   51.00;  997.80;    3.40; 2712.00
725143;   16.90;   23.50;   11.60;    7.50;    2.00;   61.00;  990.80;    5.40; 1884.00
725144;   12.60;   15.00;   11.20;   11.50;    4.40;   87.00;  992.00;    8.00;  648.00
725145;   13.70;   18.50;    9.20;    9.20;    0.00;   74.00; 1002.00;    4.00; 1914.00
725146;   18.70;   26.10;    8.90;    7.30;    0.00;   61.00; 1006.50;    3.00; 2054.00
725147;   21.00;   28.60;   13.90;   10.00;    0.00;   60.00; 1006.00;    1.40; 2607.00
725148;   23.50;   30.30;   14.50;   11.50;    0.00;   52.00; 1002.50;    0.20; 2700.00
725149;   20.90;   28.30;   15.40;   13.50;    0.00;   66.00; 1001.10;    4.80; 1928.00
725150;   14.60;   18.60;   13.50;   14.50;    0.00;   86.00; 1007.80;    8.00;  466.00
725151;   16.80;   23.10;    9.60;    8.60;    0.00;   64.00; 1009.30;    2.60; 2392.00
725152;   17.00;   24.50;   10.60;    9.00;    0.00;   68.00; 1011.10;    2.40; 2554.00
725153;   18.10;   24.40;    8.40;    5.50;    0.00;   55.00; 1011.00;    5.80; 2344.00
725154;   17.80;   25.80;    9.50;    5.60;    0.00;   48.00; 1009.30;    3.80; 3048.00
725155;   20.40;   28.30;    8.90;    4.00;    0.00;   47.00; 1009.30;    0.60; 2880.00
725156;   22.30;   29.20;   12.80;    9.40;    0.00;   48.00; 1005.00;    2.60; 2869.00
725157;   21.70;   30.70;   16.20;   15.00;    7.00;   62.00;  997.20;    5.40; 2240.00
725158;   17.40;   22.70;   14.50;   12.80;    0.10;   81.00;  998.20;    5.40; 1734.00
725159;   17.60;   24.00;   15.20;   13.10;    9.00;   80.00;  994.70;    7.00; 1895.00
725160;   13.00;   17.00;   11.40;   11.40;    0.00;   69.00;  997.60;    5.80; 1861.00
725161;   11.70;   17.10;    5.90;    4.00;    0.00;   71.00; 1000.40;    7.00; 1625.00
725162;   12.50;   16.50;    9.40;    8.40;    2.30;   73.00;  995.50;    7.20; 1336.00
725163;   11.80;   17.30;    8.70;    8.00;    1.10;   75.00; 1000.50;    6.40; 2180.00
725164;   10.40;   14.90;    8.70;    9.60;    9.20;   95.00;  991.90;    6.60;  858.00
725165;   10.20;   15.30;    6.60;    5.60;   11.40;   88.00;  990.60;    7.20; 1304.00
725166;   12.70;   16.80;    9.40;    9.40;    0.00;   77.00;  998.60;    7.40; 1512.00
725167;   10.40;   14.60;    8.10;    7.00;    4.00;   80.00;  999.70;    8.00; 1499.00
725168;   11.20;   15.20;    7.30;    7.00;    0.10;   74.00; 1004.80;    6.60; 1560.00
725169;    8.60;   12.50;    6.20;    3.50;    8.10;   95.00; 1003.40;    6.60; 1246.00
725170;   11.50;   16.80;    6.50;    4.50;    0.00;   79.00; 1004.50;    4.80; 1958.00
725171;   15.50;   21.60;    7.90;    5.00;    0.00;   64.00; 1002.10;    4.00; 2235.00
725172;   13.70;   18.90;   11.90;   10.40;    4.20;   88.00;  995.10;    8.00;  877.00
725173;   13.80;   16.40;   10.90;    9.60;    0.00;   94.00;  998.40;    7.80;  732.00
725174;   15.50;   20.50;    9.40;    8.00;    0.00;   85.00;  996.60;    4.80; 1448.00
725175;   14.60;   17.00;   12.70;   12.00;    3.30;   90.00;  997.10;    8.00;  933.00
725176;   15.60;   20.30;   12.50;   12.50;    0.00;   82.00;  999.10;    7.80; 1549.00
725177;   15.50;   20.60;   12.50;   11.50;    0.30;   80.00; 1002.30;    5.40; 1665.00
725178;   14.60;   19.40;   10.30;    9.60;    3.20;   82.00; 1003.80;    6.40; 1745.00
725179;   11.90;   16.00;   10.90;   10.90;    2.60;   92.00; 1001.20;    7.80;  902.00
725180;   13.70;   18.50;   10.90;   10.80;    1.50;   81.00; 1002.40;    6.60; 1759.00
725181;   15.60;   20.00;   10.90;   10.50;    0.00;   76.00; 1004.80;    7.80; 1763.00
725182;   15.80;   19.40;   13.50;   12.40;    9.90;   88.00; 1005.60;    7.00;  970.00
725183;   14.60;   17.10;   12.80;   12.50;    1.10;   92.00; 1001.90;    7.20; 1280.00
725184;   13.60;   16.90;   10.10;    9.10;    0.00;   83.00; 1007.50;    5.60; 1510.00
725185;   16.30;   23.40;    8.90;    6.80;    0.00;   83.00; 1012.80;    2.40; 2518.00
725186;   19.10;   25.10;   12.40;   10.00;    0.00;   63.00; 1012.00;    4.00; 2876.00
725187;   19.20;   25.60;   11.60;    9.70;    0.00;   57.00; 1009.80;    1.40; 3059.00
725188;   20.90;   27.60;   12.90;    9.60;    1.70;   52.00; 1008.70;    1.60; 3014.00
725189;   16.10;   22.00;   12.80;   12.80;    0.00;   69.00; 1011.90;    5.00; 2253.00
725190;   12.50;   16.40;    9.90;    8.00;    5.80;   85.00; 1006.30;    7.40; 1111.00
725191;   15.20;   19.70;   11.40;   11.50;    0.10;   81.00; 1003.10;    7.40; 1452.00
725192;   16.40;   21.20;   12.90;   12.20;    0.30;   83.00; 1004.30;    6.60; 1252.00
725193;   17.50;   22.70;   12.60;    9.80;    0.30;   77.00; 1007.00;    6.60; 1665.00
725194;   19.80;   25.20;   14.50;   13.00;    0.00;   63.00; 1008.80;    4.60; 2135.00
725195;   21.80;   28.40;   14.90;   12.20;    0.00;   59.00; 1010.90;    2.40; 2313.00
725196;   24.90;   32.00;   16.40;   14.70;    0.50;   54.00; 1005.20;    2.40; 2604.00
725197;   19.30;   24.50;   17.70;   17.70;    1.80;   73.00; 1005.60;    5.60; 1990.00
725198;   21.70;   28.50;   13.70;   11.60;    0.00;   55.00; 1006.00;    4.80; 2346.00
725199;   18.30;   24.00;   12.70;   11.50;    0.00;   62.00; 1008.50;    3.00; 2553.00
725200;   22.50;   29.50;   12.30;   10.50;    3.50;   51.00; 1001.50;    2.40; 2607.00
725201;   18.40;   23.00;   16.20;   16.10;    0.00;   79.00;  996.50;    6.20; 1626.00
725202;   15.80;   25.80;   13.40;   11.50;    9.30;   85.00;  999.30;    4.20; 1459.00
725203;   14.50;   19.20;    9.80;    8.70;    0.70;   72.00; 1007.30;    3.40; 2301.00
725204;   15.40;   19.20;    9.20;    7.20;    7.50;   78.00; 1007.90;    7.40; 1586.00
725205;   16.50;   20.70;   14.70;   14.60;    0.20;   76.00; 1005.70;    5.60; 1358.00
725206;   18.60;   25.10;    9.90;    7.60;    0.00;   67.00; 1010.50;    3.00; 2732.00
725207;   17.90;   23.70;   13.90;   12.50;    0.00;   79.00; 1008.10;    5.80; 1324.00
725208;   20.10;   26.30;   11.70;    9.50;    0.50;   51.00; 1002.10;    4.60; 2418.00
725209;   19.50;   23.80;   15.30;   14.50;    0.00;   65.00;  998.60;    6.60; 1467.00
725210;   19.70;   26.30;   12.50;   10.50;    0.00;   65.00;  999.30;    3.80; 1987.00
725211;   19.10;   25.40;   16.40;   15.00;    1.50;   88.00;  993.60;    7.80; 1213.00
725212;   19.20;   23.30;   13.90;   12.50;    1.20;   60.00;  993.80;    5.60; 1872.00
725213;   16.00;   20.60;   14.30;   14.00;    4.90;   87.00;  993.70;    7.20; 1225.00
725214;   16.60;   21.10;   12.50;   11.80;    0.50;   75.00; 1000.60;    6.40; 1736.00
725215;   16.70;   20.70;   13.40;   13.00;    0.00;   69.00; 1003.60;    7.20; 1729.00
725216;   15.60;   22.40;   13.70;   12.10;    1.80;   81.00;  999.60;    6.60; 1103.00
725217;   14.90;   21.00;   10.40;    9.00;    0.00;   65.00;  999.10;    3.20; 1908.00
725218;   20.40;   27.60;   12.10;    9.10;    0.10;   57.00;  988.10;    5.80; 1618.00
725219;   15.10;   20.70;   13.60;   12.90;    0.00;   70.00;  994.10;    8.00; 1298.00
725220;   14.90;   19.10;   11.70;   10.60;    0.30;   71.00; 1000.20;    7.40; 1406.00
725221;   16.00;   22.10;   10.40;    9.10;    0.00;   74.00; 1001.50;    6.40; 1861.00
725222;   17.80;   25.60;    9.70;    6.00;    0.00;   61.00; 1001.50;    0.60; 2659.00
725223;   18.60;   28.00;   11.80;    9.30;    5.30;   61.00;  997.00;    3.40; 1679.00
725224;   17.90;   24.60;   11.00;   10.90;    0.00;   55.00; 1004.00;    2.60; 2463.00
725225;   18.10;   25.00;   14.90;   13.50;    0.80;   76.00; 1005.80;    6.20; 1365.00
725226;   20.30;   26.50;   14.00;   10.00;    2.90;   81.00; 1009.70;    7.40; 1641.00
725227;   25.30;   33.10;   19.20;   17.00;    0.00;   70.00; 1005.50;    0.60; 2107.00
725228;   22.70;   28.00;   18.90;   17.30;   21.00;   73.00; 1007.30;    4.60; 1391.00
725229;   18.70;   23.30;   16.00;   14.80;    1.20;   94.00; 1006.50;    7.20;  836.00
725230;   15.80;   21.20;   13.60;   15.50;    6.20;   86.00; 1004.00;    7.00; 1446.00
725231;   13.00;   18.60;   10.50;   10.00;    1.00;   96.00; 1004.80;    4.20; 1496.00
725232;   17.30;   22.80;   11.60;   10.00;    4.20;   74.00; 1000.10;    7.40; 1805.00
725233;   16.60;   22.10;   14.80;   14.20;    0.00;   81.00; 1003.00;    4.60; 1076.00
725234;   16.60;   22.30;   11.90;   10.80;    1.20;   79.00; 1006.20;    4.80; 1110.00
725235;   18.30;   26.80;   11.00;    9.40;    3.80;   80.00; 1004.60;    4.20; 1705.00
725236;   17.10;   22.40;   13.30;   12.40;    0.00;   78.00; 1006.90;    4.80; 1565.00
725237;   19.70;   27.60;   12.40;   10.60;    5.60;   70.00;  997.40;    3.40; 1781.00
725238;   16.30;   20.50;   14.40;   14.30;    0.00;   82.00;  999.70;    7.00; 1041.00
725239;   15.20;   21.20;   11.90;   11.30;    0.00;   79.00; 1002.90;    4.20; 1504.00
725240;   13.30;   19.70;   10.60;   10.50;    0.00;   80.00; 1013.50;    4.80; 1310.00
725241;   15.10;   22.10;    8.60;    5.60;    0.00;   69.00; 1015.50;    0.60; 2188.00
725242;   16.90;   23.70;    9.40;    6.50;    0.00;   65.00; 1013.70;    0.80; 2015.00
725243;   18.80;   25.30;   12.40;    9.60;    0.00;   64.00; 1011.90;    2.20; 1919.00
725244;   21.10;   28.00;   11.60;   10.00;    0.00;   63.00; 1004.60;    2.40; 1909.00
725245;   17.30;   22.00;   14.80;   13.40;    0.00;   73.00; 1000.10;    5.00; 1114.00
725246;   15.50;   21.30;   12.20;    8.50;    0.00;   61.00; 1004.20;    4.00; 1528.00
725247;   13.90;   17.50;   10.90;    9.10;   11.40;   87.00;  995.20;    7.40;  440.00
725248;   13.10;   17.60;   10.70;    9.00;    1.60;   84.00; 1003.20;    4.80; 1028.00
725249;   14.00;   17.80;    6.90;    4.40;    1.90;   83.00; 1001.40;    7.80;  823.00
725250;    9.30;   15.00;    7.00;    7.10;    2.50;   77.00; 1001.40;    5.40; 1429.00
725251;    9.60;   13.40;    6.50;    5.50;    1.60;   75.00; 1004.00;    3.20; 1394.00
725252;   10.80;   16.30;    6.50;    5.00;    0.00;   70.00; 1001.50;    4.00; 1613.00
725253;   12.10;   16.80;    8.60;    8.20;    0.00;   72.00; 1003.60;    4.00; 1188.00
725254;   13.40;   17.30;    7.60;    6.20;    0.20;   76.00; 1010.50;    6.60; 1164.00
725255;   14.80;   20.30;   12.30;   12.20;    0.00;   77.00; 1011.10;    3.80; 1284.00
725256;   12.70;   19.70;    7.00;    4.60;    0.00;   74.00; 1014.00;    3.20; 1617.00
725257;   14.70;   23.20;    6.20;    5.00;    0.00;   67.00; 1007.40;    2.60; 1610.00
725258;   12.90;   18.10;   11.10;    9.60;    0.40;   81.00; 1007.20;    5.00;  918.00
725259;   11.60;   17.90;   10.10;    8.60;    1.60;   92.00; 1000.80;    6.40;  580.00
725260;   12.50;   16.70;    7.10;    5.70;   10.00;   75.00; 1005.90;    5.60; 1009.00
725261;   14.30;   19.00;   10.30;   10.20;    7.90;   85.00; 1001.70;    5.60;  658.00
725262;   13.60;   19.00;   10.00;    8.10;    0.00;   75.00; 1013.60;    3.80; 1539.00
725263;   19.20;   26.40;    8.10;    8.00;    0.00;   72.00; 1004.10;    0.60; 1536.00
725264;   16.60;   20.40;   14.10;   11.20;    0.00;   78.00; 1005.90;    7.40;  868.00
725265;   17.50;   22.00;   11.90;   10.50;    0.00;   83.00; 1001.90;    7.80;  781.00
725266;   16.00;   20.10;   14.90;   15.90;    1.30;   91.00; 1000.40;    8.00;  308.00
725267;   11.90;   15.80;    9.90;    9.20;    0.90;   71.00; 1008.70;    6.40; 1218.00
725268;   13.30;   17.00;    8.80;    8.20;    0.00;   88.00; 1005.60;    6.20;  631.00
725269;   13.40;   15.80;   11.60;   10.30;    0.30;   87.00; 1008.10;    8.00;  582.00
725270;   11.20;   16.80;    9.20;    8.50;    0.00;   83.00; 1016.70;    4.80; 1083.00
725271;   14.40;   19.00;    7.10;    4.70;    0.00;   79.00; 1014.30;    7.00; 1160.00
725272;   12.80;   17.20;    9.70;   12.50;    0.00;   79.00; 1011.20;    5.00;  754.00
725273;   10.60;   16.90;    6.00;    4.60;    0.00;   80.00; 1014.50;    3.40; 1254.00
725274;   14.70;   21.20;    8.80;    6.40;    0.00;   74.00; 1014.70;    1.80; 1103.00
725275;   15.90;   24.00;    8.60;    6.70;    0.00;   68.00; 1010.70;    1.40; 1299.00
725276;   17.20;   24.00;    9.90;    7.00;    3.40;   76.00; 1007.60;    3.80; 1076.00
725277;   19.70;   25.50;   13.40;   11.90;    0.00;   74.00; 1004.80;    2.20; 1065.00
725278;   20.20;   27.20;   15.40;   14.00;    0.00;   64.00; 1002.40;    1.00; 1120.00
725279;   17.60;   23.00;   13.80;   11.50;    0.90;   80.00; 1005.40;    5.60;  933.00
725280;   14.50;   17.10;   12.80;   12.20;    0.00;   91.00; 1008.60;    7.00;  490.00
725281;   15.60;   19.70;   10.10;    8.60;    0.00;   86.00; 1008.50;    7.20;  673.00
725282;   11.80;   18.00;    9.60;   10.90;    0.70;   83.00; 1000.50;    6.40;  550.00
725283;   10.50;   15.00;    5.00;    3.80;    0.20;   73.00; 1002.30;    6.60;  935.00
725284;   12.10;   15.50;    9.50;    9.40;    2.10;   77.00; 1007.40;    5.80;  868.00
725285;   13.60;   16.50;   10.60;   10.20;    0.00;   84.00; 1012.40;    5.80;  345.00
725286;    9.40;   13.90;    8.00;    7.00;    0.00;   78.00; 1016.30;    1.60;  885.00
725287;    8.40;   13.80;    3.40;    2.10;    1.20;   75.00; 1021.90;    5.60; 1136.00
725288;   11.20;   12.50;    7.80;    6.30;    0.40;   96.00; 1015.90;    8.00;  210.00
725289;    9.60;   15.20;    6.30;    8.00;    0.00;   80.00; 1018.30;    4.20;  966.00
725290;    8.10;   10.10;    3.40;    0.50;    1.00;   99.00; 1018.10;    6.20;  247.00
725291;   10.10;   11.10;    9.70;    9.50;    0.60;   99.00; 1016.20;    8.00;  150.00
725292;    9.80;   10.90;    9.10;    9.20;    0.70;   94.00; 1010.70;    8.00;  147.00
725293;    5.90;    9.90;    4.10;    5.60;    0.00;   94.00; 1012.60;    5.40;  375.00
725294;    6.90;   10.80;    2.40;    0.00;    0.00;   84.00; 1018.30;    5.40;  512.00
725295;    6.70;   12.90;    3.90;    0.60;    0.00;   84.00; 1019.70;    2.40;  849.00
725296;    6.80;   12.80;    2.00;    0.20;    0.00;   84.00; 1021.90;    0.20;  780.00
725297;    4.70;    9.60;    2.50;   -1.00;    0.00;   91.00; 1028.20;    4.60;  603.00
725298;    1.80;    4.50;   -1.10;   -2.10;    0.00;  100.00; 1025.30;    2.60;  269.00
725299;    4.00;    5.10;    0.10;   -2.70;    0.00;   94.00; 1023.60;    8.00;  187.00
725300;    2.40;    4.80;    1.70;    0.00;    0.30;   95.00; 1018.40;    7.80;  317.00
725301;    1.00;    2.00;    0.60;    1.00;    0.00;   99.00; 1014.50;    8.00;  111.00
725302;    3.80;    6.30;   -0.50;   -0.50;    0.10;   93.00; 1011.70;    7.80;  194.00
725303;    6.30;    8.60;    4.80;    5.40;    0.00;   94.00; 1013.50;    8.00;  210.00
725304;    3.40;    6.00;    2.00;    3.40;    0.00;   84.00; 1006.80;    8.00;  198.00
725305;    1.80;    2.40;    0.50;    0.50;    0.00;   90.00;  998.70;    8.00;   64.00
725306;    4.20;    7.10;    1.40;    0.60;    0.00;   86.00;  994.50;    7.40;  355.00
725307;    3.90;    7.40;    2.20;    2.10;    0.40;   87.00;  983.80;    3.80;  185.00
725308;    4.60;    8.10;    2.00;    1.00;    0.00;   75.00;  994.00;    6.20;  359.00
725309;    3.20;    8.80;   -2.60;   -4.90;    0.00;   74.00;  999.10;    0.80;  692.00
725310;    9.20;   11.90;    1.60;   -0.40;    6.70;   87.00;  976.70;    8.00;  195.00
725311;    5.00;   10.80;    4.00;    3.40;    0.00;   75.00;  982.80;    6.20;  447.00
725312;    6.30;    7.70;    3.90;    2.30;    2.40;   83.00;  987.30;    7.20;  109.00
725313;    6.00;   10.40;    1.60;   -1.40;    0.00;   84.00;  997.70;    4.80;  567.00
725314;   11.70;   16.20;    5.10;    3.40;    4.70;   83.00;  987.10;    7.20;  207.00
725315;    8.50;   12.50;    4.50;    2.80;    1.40;   67.00;  983.20;    6.40;  296.00
725316;    3.40;    4.90;    1.40;    0.50;    0.20;   73.00;  991.60;    5.40;  275.00
725317;    2.70;    4.80;    0.90;    0.30;    0.00;   75.00;  997.60;    7.40;  215.00
725318;    2.10;    4.60;    0.10;   -0.90;    0.00;   79.00; 1007.20;    7.80;  272.00
725319;    2.40;    6.60;    0.30;    0.00;    0.00;   86.00; 1015.60;    5.60;  321.00
725320;   -0.20;    1.90;   -1.60;   -3.60;    0.00;   93.00; 1021.10;    7.00;  233.00
725321;   -1.90;   -0.80;   -3.00;   -3.00;    0.00;   97.00; 1021.70;    8.00;  128.00
725322;   -1.60;   -0.50;   -2.20;   -1.80;    0.30;   88.00; 1026.30;    8.00;   92.00
725323;   -2.70;   -0.70;   -3.60;   -5.00;    0.00;   75.00; 1027.90;    7.00;  291.00
725324;   -4.30;   -3.40;   -4.90;   -4.20;    1.00;   77.00; 1017.90;    8.00;  118.00
725325;   -3.30;   -2.60;   -5.10;   -5.30;    0.50;   87.00; 1010.70;    8.00;   89.00
725326;   -3.10;   -1.50;   -3.70;   -3.10;    4.10;   90.00; 1006.40;    8.00;   25.00
725327;   -0.80;   -0.50;   -3.70;   -5.10;    3.20;   98.00; 1007.70;    8.00;   59.00
725328;   -0.50;    0.50;   -3.60;   -3.90;    0.00;   96.00; 1012.10;    8.00;   61.00
725329;   -0.50;    0.20;   -1.90;   -2.00;    0.00;   99.00; 1008.80;    8.00;   80.00
725330;   -0.70;    1.00;   -2.10;   -7.00;    0.20;   92.00; 1001.40;    7.80;  314.00
725331;   -3.70;   -0.20;   -6.00;   -3.10;    0.10;   89.00;  996.20;    5.00;  277.00
725332;   -2.50;   -0.20;   -7.30;   -8.90;    1.10;   88.00;  992.70;    7.80;  217.00
725333;   -0.30;    1.00;   -4.30;   -4.60;    1.20;   92.00;  990.60;    7.40;  186.00
725334;   -0.10;    1.50;   -2.40;   -4.00;    0.20;   84.00; 1001.40;    8.00;  373.00
725335;   -3.00;    0.50;   -5.10;   -2.90;    0.00;   91.00; 1008.00;    5.40;  240.00
725336;   -2.80;   -0.20;  -10.80;  -13.90;    1.60;   95.00; 1012.10;    5.60;  226.00
725337;    7.10;    9.30;   -0.20;   -2.00;    5.80;   97.00; 1006.50;    8.00;   41.00
725338;   10.90;   12.70;    5.30;    4.40;    0.00;   81.00; 1003.30;    7.40;  210.00
725339;    9.80;   11.90;    6.00;    6.20;    0.60;   88.00; 1003.70;    7.80;  164.00
725340;   10.20;   14.60;    7.80;    7.80;    2.10;   70.00;  995.70;    3.20;  396.00
725341;    6.60;   11.40;    5.70;    3.20;    2.70;   84.00;  992.00;    7.80;  267.00
725342;    7.60;    9.70;    3.40;    3.40;    2.00;   89.00;  993.30;    8.00;   97.00
725343;    4.50;    8.10;    2.30;    2.50;    1.00;   95.00; 1002.70;    4.00;  245.00
